order_id,customer_id,status,order_amount,created_at,prepared_at
095d44b2-a8ea-4c9c-9683-e1d1ea2e136f,360610f9-1c64-4aac-b0c1-d69fe4dd9e11,Delivered,1310.17,2025-11-08T05:02:32,2025-11-08T05:38:32
9d8bf93d-99d0-41d8-9344-6a38740b9e28,dc27bcad-ec6a-4195-b69b-b79cbc3b326c,Delivered,439.83,2025-08-02T16:29:35,2025-08-02T17:01:35
7d5e0694-1d87-4670-82be-2fa3cd275343,bf41c7d3-eecc-4024-b455-25ebaf9912b3,Delivered,136.01,2025-07-28T04:31:43,2025-07-28T04:57:43
8673e968-3bef-446f-983d-de3b73fffff4,c4852589-527a-4691-a9c8-6e1837aaa852,Delivered,1335.68,2026-01-06T09:48:39,2026-01-06T10:16:39
56cc22c1-e684-4329-9941-eba3340811e7,72f8d6fb-4617-48e9-8860-d4ad9264bb17,Delivered,147.24,2025-10-12T04:27:15,2025-10-12T04:45:15
a0dd994f-b285-4cbe-9cd7-338878ddf68d,1442af06-9c58-42af-b038-07893f9b6ae1,Delivered,71.64,2026-02-04T20:25:49,2026-02-04T20:42:49
70af3775-d51f-45ba-b40f-b82c4857edfe,3a269080-57bf-46ec-a889-f9ab3c838e76,Delivered,790.69,2025-11-27T20:34:49,2025-11-27T21:12:49
4fe26d44-9db7-4d2a-bc19-ea447394677e,1234365b-8ca5-4c42-b29e-88e8f2651182,Delivered,239.59,2025-09-14T07:01:25,2025-09-14T07:33:25
69476152-1681-4b95-be56-7bd6579eaed6,514b9957-ba9f-464d-a7d9-e47e473e1ab0,Delivered,1145.86,2025-10-19T07:30:00,2025-10-19T07:50:00
fe4eb827-e50b-47b7-bfff-ef1300c920cd,a355e911-b399-4b65-a184-c52ccf2ba491,Delivered,1048.54,2025-04-24T08:43:34,2025-04-24T09:20:34
2b83bf74-7e46-43f1-bcc8-a6092e1423f3,1e5be32d-a3fb-49ec-92b8-ea3b6915581d,Delivered,459.15,2025-09-06T09:31:12,2025-09-06T09:58:12
78dad762-7c94-4071-beb4-841e1a91a8bc,c6abaa38-2237-4682-aa51-10a7b2e934c5,Delivered,751.13,2025-08-24T08:13:14,2025-08-24T08:39:14
ec8743c9-a1db-4d1e-8217-ea093ce546c1,431aa3cb-3331-42dd-8079-bc90765e6e05,Delivered,494.57,2025-09-16T14:12:18,2025-09-16T14:53:18
37012e55-00a0-49b2-ab54-0b75c6acae72,7ca53edd-52a3-49a5-8f32-0d383c58de52,Delivered,1483.85,2025-11-13T21:49:22,2025-11-13T22:03:22
c0852b43-65f1-4037-a930-d2f44e9fa851,b683fcf5-f22f-45a9-acd6-05565b5f1a7a,Delivered,539.04,2025-09-09T04:05:41,2025-09-09T04:40:41
6a69f3ae-e20d-4cff-b07a-bf0e98d40c32,85c156f1-864e-4124-9e36-22fcd56f52bf,Delivered,647.31,2026-03-08T14:22:56,2026-03-08T14:56:56
64a4710b-bd22-4bff-9877-80453fa72e07,4a182160-1438-4a84-9625-6688950a5f93,Delivered,893.72,2025-11-13T10:40:26,2025-11-13T11:10:26
54f5d86a-a349-4e64-965d-1c71ffe6b1cf,3c355c80-d804-4d4a-8162-0ca1a91d27bf,Delivered,424.69,2025-08-27T12:39:02,2025-08-27T13:04:02
930668b9-fbf0-4113-ad63-cae0879a7aad,d94e299e-bc8e-4de3-993a-8da8c953d83e,Delivered,418.22,2025-04-03T02:50:27,2025-04-03T03:24:27
93da62e4-efe7-4af1-9a2c-dcf75d36d193,b7a4c254-818e-4ced-aa32-e0a13900cac6,Delivered,229.14,2025-06-24T22:52:50,2025-06-24T23:30:50
e77af945-cc1c-4865-b3e3-6b207b17fd54,8194c24a-9b77-4c7c-840c-44c9ef821434,Delivered,536.83,2025-06-13T03:56:22,2025-06-13T04:11:22
d91347a1-827e-4560-acce-52aced38e26c,b5835691-c273-4c9b-840f-02b211924430,Cancelled,106.94,2026-03-07T11:23:03,2026-03-07T12:00:03
767e186b-444d-46c5-aec9-8ac825b25948,82042e85-3fd1-4d55-be4d-57532bff1120,Delivered,1190.23,2025-11-14T13:45:41,2025-11-14T14:30:41
a193cc55-7b5d-4983-b463-e995a20bdb05,1f59fa58-75ec-4409-a675-d5be2a2552ee,Cancelled,743.15,2025-08-04T13:45:46,2025-08-04T13:57:46
cf5a02bc-df70-421e-a1e3-e58d49e1a3d3,95944db1-afc9-4bb6-b463-016ea47f8257,Delivered,1490.34,2025-04-22T11:12:57,2025-04-22T11:40:57
a5388242-0724-4316-aa6d-d312ffe451d0,f41d3e08-46dc-4144-acba-842b716c77af,Failed_Delivery,1321.29,2025-07-14T15:02:16,2025-07-14T15:31:16
5dcd22f5-a520-430a-893c-80374d897b28,197ae744-5cce-4009-9a5b-fa27fdc40f4b,Delivered,149.64,2025-12-13T14:58:11,2025-12-13T15:39:11
cd5bcd5f-7dac-47f8-b947-5636ba49e01b,393d6f82-0cdf-4fb2-a802-4b4f22cf27e5,Delivered,898.8,2025-05-09T00:49:51,2025-05-09T01:01:51
5b0e1fac-3876-4ef3-8531-f18146687f68,20dca0b8-3dd0-4657-ac2a-c30a7e06aea5,Cancelled,1485.27,2025-12-28T10:24:04,2025-12-28T10:35:04
25a7c31b-7ca7-409a-a79a-ecfee116ca50,54058ed7-6b8a-45e0-85ca-01089ac93e2f,Delivered,381.82,2025-04-04T04:57:08,2025-04-04T05:27:08
d8a8a12e-3a4a-43b6-989a-d2c012b17209,ee35f39a-52c9-4d6f-9531-b995786516d4,Delivered,715.52,2025-06-11T04:09:23,2025-06-11T04:22:23
c8a81cef-c15d-4989-b9d9-1714829844d0,13ef6e5e-09c0-4e2c-9cd5-1eff96e91072,Delivered,375.6,2025-12-03T23:22:17,2025-12-04T00:01:17
5b4e2a3d-3fe5-4566-ba76-bc8401fee8d3,23fcb947-195e-43dd-b1e8-45b48f18fef7,Delivered,999.73,2025-11-29T11:15:07,2025-11-29T11:46:07
a5c2c07f-e85e-474d-8511-01f836e23093,452658f0-e63e-44c9-82fe-2d4696884f6f,Delivered,777.14,2026-01-16T09:36:44,2026-01-16T09:55:44
8ff69ba8-15bc-45ae-96dd-1a23dc3659d3,301322a5-530b-4274-87f5-ce42649fd5a7,Delivered,194.11,2025-03-23T07:36:29,2025-03-23T07:46:29
47431e1d-a8da-4306-ad0d-6f308e1f9985,4f0a5596-ed9d-4bd7-99b1-8aaeec05fa23,Delivered,522.26,2025-11-23T12:34:54,2025-11-23T13:00:54
64170a8e-d8f4-4808-8655-2003295f78da,5ca2cc6e-7bba-40db-84cc-dc1d3393dc1a,Delivered,716.23,2025-06-10T13:02:13,2025-06-10T13:43:13
f5b37160-38fe-4ed0-93a4-317fb487b7a4,7b64a012-4bc2-43b7-a744-dddf3b84572a,Delivered,1360.56,2025-07-14T11:48:40,2025-07-14T12:04:40
e7271f4d-105f-4550-8a00-35ae41dde3e6,41ec7a08-c37b-4e92-ace4-2a640290f615,Cancelled,1071.61,2025-03-16T01:23:28,2025-03-16T02:06:28
eb1d511a-737a-4585-a259-37f2e050141c,330d5632-1cd1-4986-88e5-60f39349a87e,Delivered,427.56,2025-08-05T12:49:18,2025-08-05T13:24:18
4668dcaa-dbe1-4403-b06c-664d31b5777c,56f87df5-643d-4898-bc85-d8de2533d2fd,Delivered,967.03,2025-10-04T15:43:48,2025-10-04T16:19:48
5fbe5bba-eafe-474a-8c47-d7be9844d958,6c1edb43-ce93-4009-b111-9ac4623acb0e,Delivered,318.26,2026-02-21T01:10:04,2026-02-21T01:40:04
e313f7f3-3854-4ddd-b8e6-02fe609a3cbe,336526d8-82f8-4c53-94db-262ece53c9e1,Delivered,994.85,2025-03-18T17:21:15,2025-03-18T17:32:15
83d75b23-bdc8-42c5-948e-7a7ef4e21d9e,743b568c-6ede-48c1-a2ec-efb0f1eb84b1,Failed_Delivery,1456.82,2025-12-13T20:15:23,2025-12-13T20:27:23
4a6b7df9-981a-48e1-954a-78536151753a,12f90f5f-3a7e-4ffd-beab-ab5656ca474c,Delivered,305.37,2025-05-17T10:25:43,2025-05-17T10:50:43
fb8f1ea5-3610-4ebc-9665-daaa95d313c2,7bf9acf4-6a5b-4876-bcda-cb1b7a045b8e,Delivered,559.17,2025-10-11T07:21:16,2025-10-11T07:34:16
11fd99cc-ebbd-401f-a848-c29807d3d36e,cd7b3b7f-3675-420c-82b9-88f9af411314,Delivered,90.71,2025-05-29T13:44:29,2025-05-29T14:12:29
e8db9f46-ea0a-489f-b3f6-7aa73fa7482d,d7f2fd74-e9cb-47fa-ab89-12eb33307073,Delivered,133.46,2025-11-19T16:58:06,2025-11-19T17:18:06
50274633-bae0-4ca2-8cfd-f2f7c7441e2f,13802bcd-6e0a-464d-b857-6dc14a9a884d,Delivered,977.51,2025-12-07T04:27:20,2025-12-07T04:49:20
9aa92198-4c1d-4ed7-86f6-73aa9a28c1b7,262314fb-43cc-40da-a66d-282ab0331ff8,Delivered,683.51,2025-09-30T06:28:31,2025-09-30T07:08:31
e4f41447-2f05-4498-9cd7-bbf8b735955b,301322a5-530b-4274-87f5-ce42649fd5a7,Delivered,1275.13,2025-09-13T12:04:24,2025-09-13T12:44:24
6117e8e6-3e62-4590-927e-e5cdf047e9da,452658f0-e63e-44c9-82fe-2d4696884f6f,Delivered,765.64,2026-01-13T05:30:25,2026-01-13T05:47:25
6345c6c8-dc91-4e04-85ba-fb5f08504128,41624e43-4144-4445-b07d-3e6c9e619d7d,Cancelled,142.24,2025-08-29T06:23:12,2025-08-29T06:59:12
5d57a7fb-8a43-4699-8ede-f1fb35a2dfa2,300deced-e025-4323-b829-95549b20da84,Delivered,315.28,2025-09-11T08:14:27,2025-09-11T08:46:27
63d29e98-c486-416f-8a46-9ac0309d7f77,a4ec4b2f-6796-48c7-8e7c-ab7d1230c820,Delivered,101.7,2025-05-10T20:20:37,2025-05-10T20:34:37
95d3706d-d923-4fdb-99f4-92ad991de98e,4920e544-f60a-46b8-8a6a-1db6b64b3908,Delivered,788.05,2025-05-01T19:28:43,2025-05-01T20:02:43
5eaa1b2d-3111-4568-aaf8-cf74bb2c3bdd,b6414eb7-e936-46dd-83a0-feef2aee7fa2,Delivered,1023.11,2025-08-28T13:26:14,2025-08-28T13:56:14
d99d7b98-2cc0-4ffd-875e-211952a8fd72,1141afb5-343e-484b-a390-74f16558fd5a,Delivered,1461.74,2026-02-03T04:46:57,2026-02-03T04:57:57
552288af-eb68-49ae-80ea-ab516ee04405,d28a7a7c-ea21-4e17-b82e-7ed324c37597,Delivered,701.24,2026-02-16T13:18:14,2026-02-16T13:46:14
63b379c1-a30a-4af2-b189-e56942da95c4,e7fce600-0a95-4e62-b0e6-8d171f7d4e9e,Delivered,187.09,2025-11-18T18:07:24,2025-11-18T18:37:24
84225ac4-69b8-4da3-8fa8-4552e0d1cf1d,6753effa-0d56-4d63-a8d6-5a2874b8943b,Delivered,262.36,2025-10-08T05:30:43,2025-10-08T05:50:43
3017a291-4819-4ab8-a36e-c20a3817ef24,b1845d61-b1c1-4bee-801f-f5211bb17f15,Failed_Delivery,1076.19,2025-10-13T03:09:10,2025-10-13T03:40:10
c7dbf8da-9d7e-4191-b5f1-cad49fab4dc6,56f87df5-643d-4898-bc85-d8de2533d2fd,Delivered,815.71,2025-05-27T10:22:29,2025-05-27T10:38:29
7503149b-7266-4656-a050-e0ef4edb5dd0,b12f4984-0000-4e74-a664-0c635666a471,Delivered,814.33,2025-05-04T06:03:12,2025-05-04T06:22:12
7f934915-7ab6-448e-9033-d4279b966a6e,df342434-3fac-4034-8847-7b974908fa30,Delivered,474.19,2025-11-04T00:20:15,2025-11-04T00:43:15
4fd094d5-8bea-46c7-a52c-1bbb26ab5dcc,9ff5927f-30cf-4e57-ab0b-39e0fb270bc3,Cancelled,1352.21,2025-09-26T05:37:55,2025-09-26T06:02:55
aac7b45b-66bf-4041-a98a-ab58e9d41f24,19e4d234-5aef-4833-80d1-3b1dac1de300,Delivered,520.43,2026-01-13T01:17:15,2026-01-13T01:37:15
aea52f36-d7f3-40bf-af8f-ac79279ef412,5910eb95-15b4-404f-b7ee-40233a90db36,Failed_Delivery,966.84,2025-09-28T20:48:01,2025-09-28T21:17:01
0c83fd2b-1768-4618-aad2-dd6963fd215c,97ba4e6f-4cb3-45c7-aa56-220fca0f997b,Delivered,912.43,2025-09-08T01:35:06,2025-09-08T02:15:06
d40378cd-e208-462a-a7d2-1baa3cbbd4fc,3c355c80-d804-4d4a-8162-0ca1a91d27bf,Delivered,1408.57,2025-05-31T06:52:27,2025-05-31T07:13:27
6814ff48-69f3-4d05-a890-ed3085fc836a,7b64a012-4bc2-43b7-a744-dddf3b84572a,Delivered,1153.39,2025-06-09T04:17:15,2025-06-09T04:50:15
dc8bfa4c-0889-4e1a-a86e-ae4c51c74f0d,36debc13-7477-4885-80e1-677686626878,Cancelled,596.18,2025-08-12T05:16:28,2025-08-12T06:01:28
ab77bf94-7a67-4f40-9213-01b51a4a4b3e,d9853445-ed1f-4ad5-b02a-d348efa5e1a2,Delivered,318.6,2025-06-13T06:33:34,2025-06-13T06:54:34
65c0238b-fa5b-4179-a324-d37e0a36d6a6,5837cd39-7ab8-450f-b2a3-2645a762ddcb,Delivered,1384.01,2025-09-08T20:05:47,2025-09-08T20:22:47
28d46d23-213d-4c70-9274-440df3a5b5c3,18662f5a-b512-4272-9a3a-eb677e80cac3,Delivered,1492.57,2025-04-28T11:43:29,2025-04-28T12:28:29
da472917-e397-47b8-bcd8-3cd0aa019096,fa32eece-20b8-4284-8082-ac8f9a4ed49b,Failed_Delivery,826.3,2025-11-04T15:26:13,2025-11-04T15:41:13
b041ec57-ec8e-4e22-b71e-39210fb29d5a,30d1f95e-6256-4633-b735-c103c328c3bb,Delivered,169.43,2025-09-22T23:31:42,2025-09-23T00:11:42
8d268f65-2782-41f7-8dc5-5cbd525db19c,16167b05-43d6-4da3-8860-2f96ebaceab1,Delivered,585.71,2026-01-02T11:11:10,2026-01-02T11:55:10
721b4b72-e6a0-4567-8f56-a15081603672,4db94203-830b-4bc0-8090-0f273ec4ba27,Cancelled,172.23,2025-11-27T13:56:35,2025-11-27T14:38:35
3e01a3c5-0cac-4652-8a1f-1c9ee55af8a1,1b02e193-c950-41dd-96fa-e9f6b53fe6af,Delivered,1194.43,2025-12-21T17:41:01,2025-12-21T18:06:01
1ab6066d-c353-48ba-a881-e33ca2073edc,c84ea3ea-1c2f-4fef-9968-f77151853823,Delivered,160.89,2025-06-26T16:13:22,2025-06-26T16:57:22
0ca87abc-9c8b-46db-9013-2a710c3ba467,42ecf789-7f0a-45f9-af61-344c5055255f,Cancelled,695.98,2026-01-09T13:24:05,2026-01-09T13:39:05
6e31481f-faf3-4072-8663-e12947780714,6b751291-4b51-41eb-a995-f0436a06ef96,Cancelled,123.74,2026-03-09T10:17:16,2026-03-09T10:38:16
2f98559d-c2b2-49f8-906a-81ea7e97ef0a,d1bf7d4d-fb68-4982-b9a2-b2d9fe937c50,Delivered,767.1,2025-09-04T22:30:40,2025-09-04T22:55:40
6c1cbcd8-30a8-4b92-ac36-b735be47354c,07183206-3e89-45e9-9600-57fad2620d04,Delivered,1186.23,2026-01-27T09:57:24,2026-01-27T10:17:24
7fd12e1c-c402-43a6-bdc3-5980fab1f12a,b7218801-1ed2-4b6c-ad24-743cbce95cb5,Delivered,632.2,2025-05-29T09:27:15,2025-05-29T09:39:15
c1ad57c6-6ae1-4992-a9cb-8966babfed0b,a04a4040-b932-41bf-ba20-17502659bd63,Delivered,1209.48,2025-08-06T18:11:36,2025-08-06T18:44:36
73e1c25c-d070-4801-93db-c8e54890b870,48668e58-a68d-484c-a4d7-1d79bf666913,Delivered,1345.94,2026-01-31T17:16:50,2026-01-31T17:26:50
385dc4a2-285d-4fc2-8c84-8bdd283286e5,26adf7ad-f5e5-44c2-b198-150d6342f2bd,Delivered,1140.32,2025-09-30T16:27:41,2025-09-30T17:05:41
9d37a681-aa9a-4143-b9dd-7f96ff5eed5e,9f5431b3-d40c-4279-8e8d-f13dd2574cce,Delivered,1356.72,2025-11-30T02:37:10,2025-11-30T02:52:10
b98ef178-ea65-4b3d-b845-644eac63a435,d75b8564-3d4a-46bc-8c94-3607ed8bf13e,Delivered,1124.06,2025-08-09T03:33:54,2025-08-09T03:46:54
fa9ccc8a-3c03-4ac6-b2db-9d02612a3c83,922a470f-eeba-498a-8bc7-edc0ffe542af,Cancelled,429.54,2025-05-29T23:41:15,2025-05-30T00:24:15
2c5b171a-8a5b-49e3-97b7-e48cdd2dea31,883a9929-b5b3-4f38-a625-ce4b6c77f862,Delivered,1237.87,2025-12-17T02:03:06,2025-12-17T02:29:06
de148e1a-dd71-4734-945c-8aae3509873d,53e3a350-763c-4867-b3b5-4abc7b23e429,Delivered,422.41,2025-10-31T04:39:36,2025-10-31T05:11:36
08bc69b0-92e8-4717-bf2a-54d187d50cba,aaab660e-4d6d-48b4-a979-241787ac0cdd,Cancelled,777.56,2026-02-13T08:30:56,2026-02-13T08:55:56
b7126cf7-6529-4a7e-9966-48a380007916,e55868c0-ff83-4198-bc01-9c09ecaf4340,Delivered,835.95,2025-10-14T00:52:18,2025-10-14T01:09:18
ca4e0227-b3d2-41fd-a310-571af7fa7e0d,b7a4c254-818e-4ced-aa32-e0a13900cac6,Delivered,1104.73,2025-05-11T01:12:17,2025-05-11T01:50:17
8ef934dd-d7a6-4c00-8556-2d3ffddbef2c,77592216-5b4f-4cd0-9864-f1fccf63dfbd,Delivered,1038.07,2025-06-25T03:00:59,2025-06-25T03:40:59
02929c77-0827-488c-bc53-4c449cd9901c,5cf644c2-7247-4e4f-86ca-5a26b02341cf,Delivered,958.26,2025-10-31T12:47:43,2025-10-31T13:07:43
edcb3aa5-e216-401b-a650-0262386b68f7,24e46c10-ef87-46ce-a7da-787548a419a3,Delivered,600.84,2025-06-25T15:45:35,2025-06-25T16:09:35
112eb568-ef79-4640-bc7e-322515f09348,eeadc69b-3e62-4a0c-a6fd-10bda829da4e,Delivered,731.91,2025-09-20T13:21:44,2025-09-20T14:06:44
f775a4c1-ce3a-4a89-8b98-b63599d952ea,264fb5e1-79ef-4db7-9cfd-462bd05bb8b3,Delivered,531.68,2025-10-16T01:32:42,2025-10-16T02:11:42
e372eea9-52bb-4877-a689-81fed45f23d1,f4546831-cb54-4a6b-9eda-6aaddb89a1ee,Cancelled,1151.77,2025-07-03T08:04:39,2025-07-03T08:49:39
cf5ec35b-307b-4c0d-862f-626443fb9e8c,afcf9779-d0e5-4445-8bea-b8140345b82d,Delivered,126.65,2026-02-19T04:02:07,2026-02-19T04:18:07
8ff351c5-822e-447d-be29-4409fb58a05a,e4745c17-4a5b-453c-851f-0e457eff8d92,Delivered,154.22,2025-09-24T23:08:48,2025-09-24T23:46:48
8648d3bd-31c4-499b-ac23-abf64a5dd07c,43f63ecc-f691-460c-adb6-de17e6bd06e2,Delivered,570.65,2025-06-18T02:38:55,2025-06-18T02:59:55
6aeacffe-849c-482e-baef-9373d36683d9,de26ec93-c0bf-45fb-8e1a-381524f59758,Delivered,1496.52,2025-09-25T12:16:00,2025-09-25T12:48:00
b8396b40-f325-4ef2-b0a8-5f0f0ad2feb8,62804af1-4266-433e-a1cd-62a18b2a29b9,Delivered,1322.9,2025-08-25T19:03:42,2025-08-25T19:47:42
61e4d209-768a-41dd-abbb-67e6f76b0d8c,a7308daf-4447-4385-8000-42284d98fd00,Cancelled,1352.38,2025-12-12T11:33:56,2025-12-12T12:07:56
32a7395b-df63-4d91-b8cb-46190fdf9083,9cd5da87-b486-429c-a444-5a6d68dbc737,Delivered,390.17,2026-02-23T22:00:51,2026-02-23T22:26:51
a8e4d5ba-3b4e-4443-adf5-a5dc940a74c6,a7ceec31-bc93-4e1a-a641-cf5e9b947771,Cancelled,216.47,2026-01-22T06:37:07,2026-01-22T07:01:07
e4923bb5-9770-4d16-9c21-ce9323d2c30c,1b360cac-b67c-4ea2-af5d-54c10a8e3b20,Delivered,1188.14,2025-06-23T09:07:13,2025-06-23T09:30:13
865fac93-2843-48f5-ad86-ace567377517,fc961c12-f630-4ae7-92e9-bc5c5314db3f,Delivered,1024.86,2025-11-28T14:15:52,2025-11-28T14:31:52
c51a5042-01fb-4433-a403-b490a3e52ec1,f7dec22d-4517-4bb9-8fa8-b5c5047779e8,Cancelled,1356.05,2026-02-26T20:36:55,2026-02-26T20:59:55
38686620-0dd7-4869-a051-39607587b831,a04a4040-b932-41bf-ba20-17502659bd63,Delivered,1152.94,2026-01-30T12:14:35,2026-01-30T12:44:35
2a44518f-21e7-4cd2-a251-e759f4819a24,c54a0194-9ed3-41e5-8358-7aa1283c8dcc,Delivered,1019.56,2025-11-29T09:46:10,2025-11-29T09:56:10
992a2ee7-d961-40ad-bbe9-1f8043fc789f,39fc59ea-71a3-44a4-9215-511b599f330b,Cancelled,1172.03,2025-08-21T07:48:22,2025-08-21T08:02:22
5531aae3-14ad-442f-b0ae-d0b1ddde13a2,4888e8d4-b543-4220-a6ef-f3de90c82562,Delivered,931.3,2026-01-26T09:58:53,2026-01-26T10:32:53
9faef555-d302-4ef2-ac7e-d37bc8e8c4c3,949434b1-a691-4168-a4c4-3e8e8d6fb47b,Delivered,596.38,2026-02-18T11:38:29,2026-02-18T12:19:29
76dd4b4f-53e4-4fe1-ab65-9a17802a17cc,9df69cd9-89e1-4514-b023-faa92caec2db,Delivered,224.67,2025-07-23T10:40:09,2025-07-23T11:07:09
16a31f5e-c995-4dec-b54c-7c60b913f29d,44877bb4-f054-418b-b6bf-03ae97b35b10,Delivered,812.33,2025-12-09T03:35:37,2025-12-09T04:04:37
f09ed266-c26c-4456-9d64-9a4f5f7e490d,f8016a7b-04e8-4e8a-916a-205b0bf42101,Delivered,703.8,2026-03-07T15:23:25,2026-03-07T15:45:25
20ed14fa-a0a7-4c44-ad70-5eb380ab587f,a3a9b85c-e197-4509-9f80-716f54accd4a,Delivered,1021.54,2025-08-08T12:17:44,2025-08-08T12:29:44
8463652a-8a49-4133-8352-1fcd29ae3c06,c415187b-7491-4a4e-9a70-91c075221804,Cancelled,824.91,2025-03-12T17:32:41,2025-03-12T17:48:41
e42b7bd0-3816-4bcf-a959-53f6ac1e0773,251624ba-6289-4ac3-b400-4e6f1d13d856,Cancelled,1019.29,2025-05-07T06:32:55,2025-05-07T07:02:55
646117ba-0837-4194-b05f-1275f281679c,5c40d51e-3d00-4efc-b9fb-987e809a76fd,Delivered,86.41,2025-08-05T07:54:46,2025-08-05T08:26:46
7b633cd5-6bd1-4f38-9f17-d489dad3389d,d94e299e-bc8e-4de3-993a-8da8c953d83e,Delivered,1160.09,2025-11-08T02:10:21,2025-11-08T02:30:21
07f1295e-96de-48df-9e2b-8766ef46f189,e6f8b8a5-bd05-4910-87be-370e004692c0,Delivered,472.53,2025-05-08T13:55:21,2025-05-08T14:19:21
ae20a907-6f07-439c-8892-f1fad546765c,1ecf212d-946f-41f6-9d7a-e1da4d900ff0,Delivered,670.36,2025-05-17T04:08:10,2025-05-17T04:41:10
572f52d4-f521-47a9-a337-988178a260cc,b7cf8be0-b862-4561-a62c-be6a30194df3,Delivered,1123.7,2025-07-19T13:45:39,2025-07-19T14:03:39
b3b0f127-df47-4d52-8da8-6dec05d02019,a42632ee-322f-4919-ad37-d7c7486cf9e6,Delivered,561.87,2026-02-11T19:47:11,2026-02-11T20:12:11
95a4f0e5-52b2-4701-8fb3-06b17bb7f690,075837de-ecb3-4d4c-9f1d-8b6715a7841d,Delivered,284.87,2025-08-18T06:25:01,2025-08-18T06:58:01
a8849ef7-295f-4cd1-9db1-0c1893ab3d86,d9a95a9d-d9b7-4437-8273-b8d421b0b0b1,Delivered,677.91,2025-11-16T10:23:17,2025-11-16T11:03:17
673b1c47-4230-4356-b835-959dc781ed4a,008a81d1-7e4f-494c-bcfd-f169547c2e70,Delivered,581.26,2025-08-05T07:40:14,2025-08-05T08:14:14
a6e12e06-f50a-46de-985e-89ce0d5529cd,a91fbd04-dfb4-406b-a2b6-0be7d3259bb6,Delivered,680.08,2026-03-01T23:55:49,2026-03-02T00:23:49
be42d9c0-dc57-49d0-b18d-ef60941ab1d5,946f2f97-a664-46d1-bfbd-a59a747533ad,Delivered,672.88,2026-01-18T12:58:49,2026-01-18T13:17:49
5426dfc2-9ceb-4738-b60a-a121a80e9fcf,8ac27262-32e2-4056-a5c4-513892ae2454,Delivered,1201.94,2025-06-02T12:51:38,2025-06-02T13:22:38
7b453db0-96cf-4987-86d8-0bb0da23c9fc,d9fcc1f9-6b58-4a4a-be5d-f0d97521395d,Delivered,1168.6,2026-01-22T14:47:37,2026-01-22T15:11:37
6ec77f39-d222-495c-84aa-727ae7803970,e95f9467-9523-4c33-b7c4-31f500c0d1f4,Delivered,1487.69,2025-03-28T13:46:55,2025-03-28T14:05:55
3e41a2cd-4299-4753-806e-e9362f67893e,44877bb4-f054-418b-b6bf-03ae97b35b10,Delivered,742.58,2025-11-02T18:18:40,2025-11-02T18:55:40
82b60436-3578-49fb-97f9-4863d9a7c0fc,6c1edb43-ce93-4009-b111-9ac4623acb0e,Delivered,1115.94,2025-03-14T22:37:04,2025-03-14T23:20:04
e640419c-4514-486a-8d56-51cd9ba06a59,1d0d7668-4cb6-4edd-bd70-35e392b988f0,Delivered,252.52,2025-06-25T19:39:24,2025-06-25T20:04:24
3d97ff8d-b2ba-4fe9-8eaf-b7d773957ea9,c0c7e012-a6f1-47c0-9cb2-7f002a8e5c8f,Delivered,657.1,2025-11-18T18:38:43,2025-11-18T19:11:43
8d03e20a-6ff4-45e4-8d78-1cd9562dbb9c,4f0a5596-ed9d-4bd7-99b1-8aaeec05fa23,Delivered,1471.59,2025-04-26T15:36:52,2025-04-26T16:18:52
bc2f6e65-b76c-4344-83e8-58e340241cae,68578262-bdf4-43c9-8697-ae1267f0806c,Delivered,999.16,2026-02-11T09:28:17,2026-02-11T09:42:17
dbec42ea-91b0-49c1-8190-0d7ca882b912,862789c0-d0b5-4462-a310-dae0367c71ec,Delivered,1440.97,2025-12-21T15:00:55,2025-12-21T15:20:55
5112fffb-c5aa-4077-84a7-7ee369994001,de64fff3-a3ad-45c0-a9ee-16a295a9d6fa,Cancelled,1297.79,2025-05-25T11:04:26,2025-05-25T11:26:26
e7f49633-dbef-4b00-a81e-4d8aae90b5b7,a23ad5b7-7bfa-40ff-a84d-e0bc469b348a,Cancelled,1169.13,2026-01-21T18:13:51,2026-01-21T18:29:51
4b8818c7-6856-4757-96a2-4a39817152a0,1d0d7668-4cb6-4edd-bd70-35e392b988f0,Delivered,773.73,2025-06-23T00:58:40,2025-06-23T01:40:40
d34b8f90-b534-4b4a-aa56-c207c00459ba,ede8bef0-40d6-44af-a29f-86bff3e0be80,Delivered,149.08,2025-03-21T10:29:07,2025-03-21T10:45:07
60a1ad7f-0ab7-4a26-a169-aa58dcd36b8d,a037e427-fce2-4a42-b63c-90e5ffa14f8a,Delivered,1066.16,2026-02-14T00:12:13,2026-02-14T00:48:13
5a2e28c2-61e5-4f49-a9bb-e7fd67e39205,60d8d96b-fe98-437a-afd4-a135c7adca4c,Delivered,513.88,2025-09-08T15:52:05,2025-09-08T16:36:05
5d8916bd-fcf0-4fc3-ac66-a3d541c4db5e,4db94203-830b-4bc0-8090-0f273ec4ba27,Cancelled,126.63,2025-03-20T21:39:34,2025-03-20T22:01:34
0aeb0ead-aaf4-44ee-b47f-2a6beb681aaf,c2c04fb2-f5fd-4da3-812d-550c42f4741d,Delivered,710.94,2025-06-01T03:25:16,2025-06-01T03:45:16
3a11a73c-c8eb-409b-9e51-3c3c4a5c1106,330d5632-1cd1-4986-88e5-60f39349a87e,Delivered,59.08,2025-04-03T09:25:22,2025-04-03T09:50:22
